Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1761176761,100,,Aggregated,41.600000,38.700000,3,4,4,5,45,48,160,180,6000,6000,6000,2571,2533,3,29.255682185811335,1.5050000074552372,6033.343000002787,2112.0011668611437
1761176762,100,,Aggregated,28.200000,24.700000,3,4,4,5,45,48,160,180,6000,6000,6000,2572,2533,3,29.246393934572637,1.5050000074552372,6033.343000002787,2111.433903576983
1761176763,100,,Aggregated,24.200000,20.700000,3,4,4,5,45,48,160,180,6000,7700,7700,2573,2533,3,32.24323466759398,1.5050000074552372,7740.117599998484,2391.912164788185
1761176764,100,,Aggregated,24.200000,20.700000,3,4,4,5,45,48,160,180,6000,7700,7700,2573,2533,3,32.24323466759398,1.5050000074552372,7740.117599998484,2391.912164788185
1761176765,100,,Aggregated,14.700000,11.100000,3,4,4,5,45,49,160,190,10000,10000,10000,2584,2542,3,74.21651911755465,1.5050000074552372,10007.34110000485,2662.424922600619
1761176767,100,,Aggregated,4.500000,0.900000,3,4,4,7,46,130,10000,10000,10000,10000,10000,2637,2593,3,266.26287709508404,1.5050000074552372,10044.03239999374,2612.091012514221
1761176768,100,,Aggregated,4.500000,0.900000,3,4,4,8,46,160,10000,10000,10000,10000,10000,2679,2635,3,351.7769913399499,1.5050000074552372,10044.933299999684,2573.2665173572227
1761176769,100,,Aggregated,7.400000,5.900000,3,4,4,7,46,160,10000,10000,10000,10000,10000,2722,2678,3,371.9836857456596,1.5050000074552372,10044.933299999684,2534.7637766348275
1761176770,100,,Aggregated,11.100000,10.200000,3,4,4,7,46,160,10000,10000,10000,10000,10000,2772,2728,3,372.56236186857984,1.5050000074552372,10044.933299999684,2491.539321789322
1761176771,100,,Aggregated,14.900000,14.100000,3,4,4,7,46,160,10000,10000,10000,10000,10000,2823,2779,3,373.0324385758844,1.5050000074552372,10044.933299999684,2449.065178887708
1761176772,100,,Aggregated,14.900000,14.100000,3,4,4,6,46,160,10000,10000,10000,10000,10000,2872,2828,3,366.75290094001195,1.5050000074552372,10044.933299999684,2409.7043871866294
1761176773,100,,Aggregated,25.000000,24.400000,3,4,4,6,46,160,10000,10000,10000,10000,10000,2921,2877,3,364.11849301599364,1.5050000074552372,10044.933299999684,2371.6466963368707
1761176774,100,,Aggregated,30.100000,29.500000,3,4,4,6,46,160,10000,10000,10000,10000,10000,2973,2929,3,357.8611959972301,1.5050000074552372,10044.933299999684,2332.6148671375713
1761176775,100,,Aggregated,34.500000,34.000000,3,4,4,6,46,160,10000,10000,10000,10000,10000,3013,2969,3,356.5125077994518,1.5050000074552372,10044.933299999684,2303.500497842682
1761176776,100,,Aggregated,39.700000,39.300000,3,4,4,6,46,160,10000,10000,10000,10000,10000,3062,3018,3,354.235663781751,1.5050000074552372,10044.933299999684,2268.7455911169172
1761176777,100,,Aggregated,43.600000,43.200000,3,4,4,6,46,160,10000,10000,10000,10000,10000,3110,3066,3,348.92536340828525,1.5050000074552372,10044.933299999684,2235.722508038585
1761176778,100,,Aggregated,47.100000,46.900000,3,4,4,6,46,160,10000,10000,10000,10000,10000,3157,3113,3,343.86146965467407,1.5050000074552372,10044.933299999684,2204.4292049414003
1761176779,100,,Aggregated,47.000000,47.000000,3,4,4,6,46,150,10000,10000,10000,10000,10000,3210,3166,3,338.2994001245349,1.5050000074552372,10044.933299999684,2170.2915887850468
1761176780,100,,Aggregated,47.300000,47.300000,3,4,4,6,45,140,10000,10000,10000,10000,10000,3256,3212,3,333.61341713752694,1.5050000074552372,10044.933299999684,2141.585995085995
1761176781,100,,Aggregated,48.700000,48.700000,3,4,4,6,45,140,10000,10000,10000,10000,10000,3302,3258,3,329.0987146274382,1.5050000074552372,10044.933299999684,2113.5911568746214
1761176782,100,,Aggregated,47.800000,47.800000,3,4,4,5,45,130,10000,10000,10000,10000,10000,3359,3315,3,323.6064558499032,1.5050000074552372,10044.933299999684,2080.1196784757367
1761176783,100,,Aggregated,47.600000,47.600000,3,4,4,5,45,130,10000,10000,10000,10000,10000,3407,3363,3,319.1275356618274,1.5050000074552372,10044.933299999684,2052.7889638978572
1761176784,100,,Aggregated,47.900000,47.900000,3,4,4,5,45,130,10000,10000,10000,10000,10000,3457,3413,3,314.5949994214299,1.5050000074552372,10044.933299999684,2025.1342204223315
1761176785,100,,Aggregated,48.400000,48.400000,3,4,4,5,45,130,10000,10000,10000,10000,10000,3511,3467,3,309.87656778692246,1.5050000074552372,10044.933299999684,1996.0763315294787
1761176786,100,,Aggregated,48.400000,48.400000,3,4,4,5,45,120,10000,10000,10000,10000,10000,3556,3512,3,306.06934907196046,1.5050000074552372,10044.933299999684,1972.5064679415073
1761176787,100,,Aggregated,49.800000,49.800000,3,4,4,5,45,120,10000,10000,10000,10000,10000,3608,3564,3,301.73765889687644,1.5050000074552372,10044.933299999684,1946.1017184035477
1761176788,100,,Aggregated,49.300000,49.300000,3,4,4,5,45,120,10000,10000,10000,10000,10000,3651,3607,3,298.24645341002076,1.5050000074552372,10044.933299999684,1924.855108189537
1761176789,100,,Aggregated,49.400000,49.400000,3,4,4,5,45,110,10000,10000,10000,10000,10000,3704,3660,3,294.04536360692293,1.5050000074552372,10044.933299999684,1899.3633909287257
1761176790,100,,Aggregated,49.300000,49.300000,3,4,4,5,45,100,10000,10000,10000,10000,10000,3753,3709,3,290.3032292565991,1.5050000074552372,10044.933299999684,1876.3431921129763
1761176791,100,,Aggregated,49.100000,49.100000,3,4,4,5,45,90,10000,10000,10000,10000,10000,3803,3759,3,286.5989518274878,1.5050000074552372,10044.933299999684,1853.4512227189061
1761176792,100,,Aggregated,49.600000,49.600000,3,4,4,5,45,89,10000,10000,10000,10000,10000,3858,3814,3,282.6324939087459,1.5050000074552372,10044.933299999684,1828.9447900466564
1761176793,100,,Aggregated,49.200000,49.200000,3,4,4,5,45,80,10000,10000,10000,10000,10000,3908,3864,3,279.08061568574243,1.5050000074552372,10044.933299999684,1807.368986693961
1761176794,100,,Aggregated,50.000000,50.000000,3,4,4,5,45,78,10000,10000,10000,10000,10000,3958,3914,3,275.6696521980699,1.5050000074552372,10044.933299999684,1786.2276402223345
1761176795,100,,Aggregated,49.300000,49.300000,3,4,4,5,45,73,10000,10000,10000,10000,10000,4006,3962,3,272.4250230404401,1.5050000074552372,10044.933299999684,1766.5289565651524
1761176796,100,,Aggregated,49.200000,49.200000,3,4,4,5,45,69,10000,10000,10000,10000,10000,4057,4013,3,269.07069758440963,1.5050000074552372,10044.933299999684,1746.0948977076657
1761176797,100,,Aggregated,48.500000,48.500000,3,4,4,5,45,64,10000,10000,10000,10000,10000,4110,4066,3,265.67188469585284,1.5050000074552372,10044.933299999684,1725.4041362530413
1761176798,100,,Aggregated,50.100000,50.100000,3,4,4,5,45,60,10000,10000,10000,10000,10000,4163,4119,3,262.37061285130625,1.5050000074552372,10044.933299999684,1705.209464328609
1761176799,100,,Aggregated,50.100000,50.100000,3,4,4,5,45,57,10000,10000,10000,10000,10000,4210,4166,3,259.5143462232834,1.5050000074552372,10044.933299999684,1687.7199524940618
1761176800,100,,Aggregated,50.400000,50.400000,3,4,4,5,45,51,10000,10000,10000,10000,10000,4261,4217,3,256.4757833841628,1.5050000074552372,10044.933299999684,1669.1964327622625
1761176801,100,,Aggregated,50.800000,50.800000,3,3,4,5,45,50,10000,10000,10000,10000,10000,4308,4264,3,253.7794018105651,1.5050000074552372,10044.933299999684,1652.4296657381615
1761176802,100,,Aggregated,50.400000,50.400000,3,3,4,5,45,49,10000,10000,10000,10000,10000,4360,4316,3,250.85715126144285,1.5050000074552372,10044.933299999684,1634.318119266055
1761176803,100,,Aggregated,50.700000,50.700000,3,3,4,5,45,49,10000,10000,10000,10000,10000,4409,4365,3,248.14309342251414,1.5050000074552372,10044.933299999684,1617.691313222953
1761176804,100,,Aggregated,49.900000,49.900000,3,3,4,5,45,49,10000,10000,10000,10000,10000,4462,4418,3,245.30480203942204,1.5050000074552372,10044.933299999684,1600.0432541461228
1761176805,100,,Aggregated,50.300000,50.300000,3,3,4,5,45,48,10000,10000,10000,10000,10000,4511,4467,3,242.70209674128554,1.5050000074552372,10044.933299999684,1584.1877632454002
1761176806,100,,Aggregated,50.200000,50.200000,3,3,4,5,45,48,10000,10000,10000,10000,10000,4567,4523,3,239.81979187649702,1.5050000074552372,10044.933299999684,1566.435734617911
1761176807,100,,Aggregated,50.800000,50.800000,3,3,4,5,45,48,10000,10000,10000,10000,10000,4610,4566,3,237.65958793925145,1.5050000074552372,10044.933299999684,1553.089370932755
1761176808,100,,Aggregated,50.200000,50.200000,3,3,4,5,45,48,10000,10000,10000,10000,10000,4667,4623,3,234.85070057852252,1.5050000074552372,10044.933299999684,1535.7913006213842
1761176809,100,,Aggregated,50.000000,50.000000,3,3,4,5,45,48,10000,10000,10000,10000,10000,4715,4671,3,232.5824635206703,1.5050000074552372,10044.933299999684,1521.4530222693531
1761176810,100,,Aggregated,50.500000,50.500000,3,3,4,5,45,48,10000,10000,10000,10000,10000,4773,4729,3,229.86345992038923,1.5050000074552372,10044.933299999684,1504.5841190027236
1761176811,100,,Aggregated,49.500000,49.500000,3,3,4,5,45,47,10000,10000,10000,10000,10000,4822,4778,3,227.60228330568617,1.5050000074552372,10044.933299999684,1490.6883036084612
1761176812,100,,Aggregated,49.900000,49.900000,3,3,4,5,45,47,10000,10000,10000,10000,10000,4863,4819,3,225.7619202961119,1.5050000074552372,10044.933299999684,1479.2401809582561
1761176813,100,,Aggregated,51.200000,51.200000,3,3,4,5,45,47,9600,10000,10000,10000,10000,4924,4880,3,223.09060329001613,1.5050000074552372,10044.933299999684,1462.530056864338
1761176814,100,,Aggregated,50.200000,50.200000,3,3,4,5,45,47,9100,10000,10000,10000,10000,4965,4921,3,221.29741713998067,1.5050000074552372,10044.933299999684,1451.607653575025
1761176815,100,,Aggregated,50.700000,50.700000,3,3,4,5,45,47,7700,10000,10000,10000,10000,5017,4973,3,219.06178542954478,1.5050000074552372,10044.933299999684,1438.0271078333665
1761176816,100,,Aggregated,49.600000,49.600000,3,3,4,5,45,47,6000,10000,10000,10000,10000,5063,5019,3,217.14297578511247,1.5050000074552372,10044.933299999684,1426.199683981829
1761176817,100,,Aggregated,50.100000,50.100000,3,3,4,4,45,47,6000,10000,10000,10000,10000,5117,5073,3,214.94209288647392,1.5050000074552372,10044.933299999684,1412.5665428962282
1761176818,100,,Aggregated,50.100000,50.100000,3,3,4,4,45,47,6000,10000,10000,10000,10000,5162,5118,3,213.15415749710667,1.5050000074552372,10044.933299999684,1401.3961642774118
1761176819,100,,Aggregated,49.300000,49.300000,3,3,4,4,45,47,6000,10000,10000,10000,10000,5215,5171,3,211.0516136529257,1.5050000074552372,10044.933299999684,1388.5626078619366
1761176820,100,,Aggregated,48.900000,48.900000,3,3,4,4,45,47,5900,10000,10000,10000,10000,5266,5222,3,209.11670903912236,1.5050000074552372,10044.933299999684,1376.352829472085
1761176821,100,,Aggregated,49.700000,49.700000,3,3,4,4,45,47,5900,10000,10000,10000,10000,5304,5260,3,207.6818318250445,1.5050000074552372,10044.933299999684,1367.4507918552035
1761176822,100,,Aggregated,49.500000,49.500000,3,3,4,4,44,47,5600,10000,10000,10000,10000,5361,5317,3,205.5671437232022,1.5050000074552372,10044.933299999684,1354.3264316358889
1761176823,100,,Aggregated,48.300000,48.300000,3,3,4,4,44,47,200,10000,10000,10000,10000,5408,5364,3,203.85145998521156,1.5050000074552372,10044.933299999684,1343.7200443786983
1761176824,100,,Aggregated,48.800000,48.800000,3,3,4,4,44,47,200,10000,10000,10000,10000,5465,5421,3,201.78282354987667,1.5050000074552372,10044.933299999684,1331.173833485819
1761176825,100,,Aggregated,49.100000,49.100000,3,3,4,4,44,47,200,10000,10000,10000,10000,5510,5466,3,200.1840617060091,1.5050000074552372,10044.933299999684,1321.4402903811251
1761176826,100,,Aggregated,50.500000,50.500000,3,3,4,4,44,47,200,10000,10000,10000,10000,5559,5515,3,198.47704166218574,1.5050000074552372,10044.933299999684,1311.011872638964
1761176827,100,,Aggregated,48.900000,48.900000,3,3,4,4,44,47,200,10000,10000,10000,10000,5604,5556,3,196.9791247323482,1.5050000074552372,10044.933299999684,1301.7987152034261
1761176828,100,,Aggregated,48.300000,48.300000,3,3,4,4,44,47,200,10000,10000,10000,10000,5646,5578,3,195.98268519306563,1.5050000074552372,10044.933299999684,1807.235033652143
1761176829,100,,Aggregated,49.100000,49.100000,3,3,4,4,44,47,200,10000,10000,10000,10000,5653,5578,3,195.74613463648362,1.5050000074552372,10044.933299999684,1805.8057668494605
1761176830,100,,Aggregated,49.100000,47.900000,3,3,4,4,44,47,200,10000,10000,10000,10000,5660,5578,3,195.51041130742698,1.5050000074552372,10044.933299999684,1804.380035335689
1761176831,100,,Aggregated,45.300000,42.600000,3,3,4,4,44,47,200,10000,10000,10000,10000,5661,5578,3,195.47671234764718,1.5050000074552372,10044.933299999684,1804.1766472354707
1761176832,100,,Aggregated,41.300000,37.900000,3,3,4,4,44,47,200,10000,10000,10000,10000,5662,5578,3,195.44292271282947,1.5050000074552372,10044.933299999684,1803.9733309784529
1761176833,100,,Aggregated,36.900000,33.100000,3,3,4,4,44,47,430,10000,10000,10000,10000,5665,5578,3,197.11594531333424,1.5050000074552372,10044.933299999684,1803.1805825242718
1761176834,100,,Aggregated,36.900000,33.100000,3,3,4,5,44,47,480,10000,10000,10000,10000,5667,5578,3,198.04734501500704,1.5050000074552372,10044.933299999684,1930.5210869948826
1761176835,100,,Aggregated,26.800000,22.700000,3,3,4,5,44,47,570,10000,10000,10000,10000,5669,5578,3,199.26115246075835,1.5050000074552372,10044.933299999684,2057.771741047804
1761176836,100,,Aggregated,26.800000,22.700000,3,3,4,5,44,47,570,10000,10000,10000,10000,5670,5578,3,199.22680673721933,1.5050000074552372,10044.933299999684,2057.5239858906525
1761176837,100,,Aggregated,21.800000,17.300000,3,3,4,5,44,47,570,10000,10000,10000,10000,5671,5578,3,199.19305618057575,1.5050000074552372,10044.933299999684,2057.2763181096807
1761176838,100,,Aggregated,13.500000,8.700000,3,3,4,5,45,47,9600,10000,10000,10000,10000,5686,5593,3,225.06486997890934,1.5050000074552372,10044.933299999684,2052.220893422441
1761176839,100,,Aggregated,8.600000,3.700000,3,4,4,5,45,49,10000,10000,10000,10000,10000,5724,5631,3,290.0119503668877,1.5050000074552372,10049.17069998919,2039.512928022362
1761176840,100,,Aggregated,3.700000,0.000000,3,4,4,5,45,73,10000,10000,10000,10000,10000,5762,5669,3,331.5490879382294,1.5050000074552372,10049.17069998919,2026.919125303714
1761176841,100,,Aggregated,5.200000,3.000000,3,4,4,5,45,89,10000,10000,10000,10000,10000,5809,5716,3,346.1193238079006,1.5050000074552372,10049.17069998919,2011.5932174212428
1761176842,100,,Aggregated,8.400000,6.900000,3,4,4,5,45,93,10000,10000,10000,10000,10000,5853,5760,3,352.0982209123724,1.5050000074552372,10049.17069998919,1997.4322569622416
1761176843,100,,Aggregated,11.800000,10.700000,3,4,4,5,45,90,10000,10000,10000,10000,10000,5898,5805,3,351.1819918107935,1.5050000074552372,10049.17069998919,1983.171074940658
1761176844,100,,Aggregated,17.200000,16.200000,3,4,4,5,45,88,10000,10000,10000,10000,10000,5947,5854,3,348.3340974609145,1.5050000074552372,10049.17069998919,1967.9852026231713
1761176845,100,,Aggregated,21.000000,20.200000,3,4,4,5,45,89,10000,10000,10000,10000,10000,5993,5900,3,350.7198207408815,1.5050000074552372,10049.17069998919,1953.9269147338562
1761176846,100,,Aggregated,25.400000,25.000000,3,4,4,5,45,85,10000,10000,10000,10000,10000,6042,5949,3,349.57544126119393,1.5050000074552372,10049.17069998919,1939.2264150943397
1761176847,100,,Aggregated,30.100000,29.800000,3,4,4,5,45,80,10000,10000,10000,10000,10000,6086,5993,3,347.0786621590782,1.5050000074552372,10049.17069998919,1926.2458100558658
1761176848,100,,Aggregated,33.700000,33.600000,3,4,4,5,45,78,10000,10000,10000,10000,10000,6140,6047,3,345.71441529318923,1.5050000074552372,10049.17069998919,1910.5022801302932
1761176849,100,,Aggregated,39.100000,39.100000,3,4,4,5,45,78,10000,10000,10000,10000,10000,6185,6092,3,346.4820795958193,1.5050000074552372,10049.17069998919,1897.605820533549
1761176850,100,,Aggregated,43.600000,43.600000,3,4,4,5,45,78,10000,10000,10000,10000,10000,6240,6147,3,346.69525405451776,1.5050000074552372,10049.17069998919,1882.1126602564102
1761176851,100,,Aggregated,46.400000,46.400000,3,4,4,5,45,72,10000,10000,10000,10000,10000,6290,6197,3,343.985731780627,1.5050000074552372,10049.17069998919,1868.2597774244832
1761176852,100,,Aggregated,47.000000,47.000000,3,4,4,5,45,64,10000,10000,10000,10000,10000,6344,6251,3,341.13086081338923,1.5050000074552372,10049.17069998919,1853.5099306431273
1761176853,100,,Aggregated,47.700000,47.700000,3,4,4,5,45,62,10000,10000,10000,10000,10000,6387,6294,3,338.8818710505882,1.5050000074552372,10049.17069998919,1841.9498982307812
1761176854,100,,Aggregated,47.500000,47.500000,3,4,4,5,45,60,10000,10000,10000,10000,10000,6443,6350,3,336.01789220860763,1.5050000074552372,10049.17069998919,1827.0960732577992
1761176855,100,,Aggregated,48.400000,48.400000,3,4,4,5,45,54,10000,10000,10000,10000,10000,6489,6396,3,333.67994479889467,1.5050000074552372,10049.17069998919,1815.1394667899522
1761176856,100,,Aggregated,47.900000,47.900000,3,4,4,5,45,52,10000,10000,10000,10000,10000,6539,6446,3,331.20283073864937,1.5050000074552372,10049.17069998919,1802.2818473772747
1761176857,100,,Aggregated,48.700000,48.700000,3,4,4,5,45,51,10000,10000,10000,10000,10000,6588,6495,3,328.81610702794825,1.5050000074552372,10049.17069998919,1789.849574984821
1761176858,100,,Aggregated,50.100000,50.100000,3,4,4,5,45,50,10000,10000,10000,10000,10000,6643,6550,3,326.16655724824653,1.5050000074552372,10049.17069998919,1776.144061418034
